text,sentiment,original_text
malu malu maha siswa masak negara rusuh sadar mahasiswa nikmat bangun joko widodo banding nikmat zaman orang tua rasa mahasiswa brutal muak tingkah mahasiswa anggar jago arah unjuk hebat sadar mahasiswa lihat lingkung masyarakat kau buat,0,"Malu malui  MAHA - SISWA ... ini, masak Negaranya sendiri dibuat kerusuhan..., Sadarlah kalian mahasiswa, apakah kalian tidak menikmati pembangunan2 yg dibuat Pak Jokowi, dan mungkin kalian tidak bisa membandingkan /menikmati zaman2 yg lewat, tapi kami orang tuamu sudah merasakan.... dan kami semasa mahasiswa tidak seperti kalian brutalnya...,  sehingga kami muak dgn tingkah mahasiswa yg menganggarkan kejagoan yg tdk terarah. Asal sudah ikut demo sudah merasa hebat dirinya.Sadarlah para mahasiswa...lihatlah lingkunganmu dan masyarat disekitarmu...apa yg bisa kau perbuat untuk mereka."
demo damai indonesia unjuk,0,Demo yg paling damai di Indonesia hanyalah demo 212
negara ku moga lekas reda gerimis ya allah,1,Inilah negeri q 😭😭😭<br>Semoga lekas redah gerimis ini yaallah 🙏🙏🙏
mahasiswa unjuk ujung bikin kisruh bikin resah ajar malu,1,"Mahasiswa memang dari dulu,mau demo ujung&quot;nya bikin kisruh,bikin resah saja,padahal trpelajar,memalukan."
suci negeri suci orang beringas,1,"Katanya bulan suci, ga di sini ga di luar negeri, dr dulu sampai sekarang bulan suci membuat orang beringas"
maaf kah joko widodo tolak periode,1,"Maaf,  bukan kah pak jokowi sudah jelas jelas menolak untuk 3 periode"
tuju usut tuntas bikin rusuh usut tuntas keroyok tugas polisi tugas polisi korban keroyok,1,"Setuju pak, usut tuntas yg bikin kerusuhan dan usut tuntas yg malakukan pengeroyokan kpd petugas polisi sehingga petugas polisi  yg jadi korban pengeroyokan."
mesti kantor dpr politis temu demo emis suara kursi lupa milik suara,0,"Mestinya kantor DPR itu diratakan saja jika para politisi tidak ada yang mau menemui pemdemo, mereka ngemis dapat suara saat sudah di kursi mereka lupakan pemilik suara.."
prihatin bangsa hukum adil main kadang tebang pilih mangkanya unjuk aspirasi usul kadang abai rusuh ya ya tohh,1,Emang prihatin..untuk bangsa kita.  Karna..hukum..dan keadilan..dipermainkan..kadang tebang pilih. Mangkanya demo dan aspirasi usulan kadang diabaikan. Kerusuhan itu akan ada terus.ya toh...ya tohh...✌✌✌
sabar hadap binatang binatang gila bahaya wajib musnah,0,"Jangan terlalu sabar menghadapi binatang,,,, binatang yg sudah gila dan membahayakan wajib di musnakan,,,"
bukti nyata milu tunda gagas periode ramai media sosial dunia gaib,0,Bukti nyata pemilu di tunda dan gagasan 3 periode hanya ramai di sosmed dan dunia ghaib.
coba nyata periode jabat demo bikin ricuh ya nyata,0,Coba kl gak ada statemen 3 periode menjabat pasti gak akan demo. Jd yg bikin ricuh itu ya statemen tersebut pak.
moga jabat tanggung jaga syahwat politik situasi pilih nya wacana kuasa periode,0,Semoga para pejabat incombent lebih menjaga syahwat politiknya....utk situasi saat ini bukan timing nya utk mewacanakan kekuasaan 3 periode ❤️🇮🇩❤️
kelompok bantai rakyat km,0,Bukankah sekelompok itu pembantai rakyat di KM 50???
beda santri mahasiswa santri depan akal pikir jernih mahasiswa depan nafsu bodoh ramadan mahasiswa agama kafir hormat suci ramadan kotor suci ramadan nafsu darah salah bodoh mahasiswa nyata,0,Inilah bedanya SANTRI dan Mahsiswa.SANTRI lebih mengedepankan akal dan fikiran yang jernih sedangkan Mahasiswa lebih kedepankan nafsu dan kebodohanya.ini sangat terlihat.ini masih bulan Romadhon tapi Mahsiswa tidak kira agamanya kafir atau apalah harusnya menghormati kesucian bulan Rimadhon.tapi mereka mengotori kesucian bulan Romadhon dengan nafsu dan darah.ini hanya salah satu kebodohan mahsiswa yg terlihat nyata.
anarkis rusak tindak,0,YANG ANARKIS MERUSAK TINDAK TEGAS
terima kasih polisi jaga aman negara,1,Terima kasih pak polisi sudah menjaga kemananan dalam negeri
senang lempar lempar batu anarkis biar baru cerita instagram,0,Mereka cuma seneng sama lempar²an batunya aja sama anarkis²an .biar bisa update story ig.
percaya erick airlangga puan kerja menteri ubah rusak munafik stop suap politik citra kasihan mahasiswa juang lg korban fitnah hidup mahasiswa juang pahlawan terus bangsa salam,0,"Jangan percaya Erick, Airlangga, puan, dsb... Kerja selama menteri Aja nggak ada perubahan malahan tambah rusak... Munafik...stop untuk disuap oleh mereka yg sedang berpolitik... Pencitraan... Kasihan para mahasiswa nanti berjuang lg, korban lagi, difitnah lagi😭😭😭😭 na&#39;uzubillah... Hidup para mahasiswa, kalian adalah pejuang, pahlawan, dan penerus bangsa ini🎉🎉🎉 Salam Uraaaa ❤️"
terima kasih tni tni jaga satu mahasiswa aparat nya,1,Terimakasih bapak2 TNI ... TNI benar2 menjaga dan bersatu dg mahasiswa.... Tdk seperti aparat yg lain nya ....
adik demo tuntut kabul hebat semangat rakyat mu rakyat muak negara,1,Adik2 Demo terus sampai tuntutan mu di kabulkan.... Kamu memang hebat ... Semangat ... Rakyat bersama mu. Rakyat sdh muak dg negeri ini
periode kerja susah bahan pokok mahal indonesia makmur,0,Mau 2 mau 3 mau 4 peryode  masih ginih” terus kerjaan susah  bahan” poko pada mahal indonesia kapan makmur
moga maha siswa,0,Semoga berkasalmet smua maha siswa 🙏🙏🙏
tangkap penjara mahasiswa jajar sakit hati umpet kecut sembunyi unjuk mahasiswa,0,Tangkap dan penjarakan para mahasewa n jajaran para sakit hati. Kadrun jangan ngumpet n jd pengecut bersembunyi dibalik demo mahasiswa.
tangkap polisi orang bikin gara gara takut aparat hak jalan tugas mesti hidup aparat,1,"Tangkap aja pa polisi kalaw emng ada orang yg bikin gara jangan takut semua aparat berhak menjalan tugasnya sebagai mna mestinya ,hidup aparat"
indonesia hidup damai tinggal taat undang undang laku,1,"Jika Indonesia mau hidup damai, tinggal taati undang2 yg sdh berlaku"
anak bangsa doa,1,Lanjutkan wahai anak bangsaku ..doaku selalu
lemah gas air mata lari gilir lempar batu berani,0,"Lemah gas air mata aja lari,giliran lempar batu kek pemberani"
terima demo bikin gaduh negara periode,0,Kalau tidak Terima d demo. Jangan bikin gaduh negara. Minta 3 priode. Preeet
nama nya unjuk aman bawa anarkis korban anarkis ada unjuk gampang hidup susah bawa susahdari zaman demo dapatmaju kagak kayak kagakyang kayak makmur kerja keras,1,Yg nama nya demo mana ada yg aman . Selalu ada aja yg bawa anarkis.... Kalao gak mau jadi korban dan anarkis.. jangan adakan demo .. gampangkan.. hidup udah susah jangan dibawa susah..<br><br>Dari jaman bahela.. yg didemo apa yg kalian dapat..<br>Maju kagak.. kayak kagak..<br><br>Yang kaya dan makmur tuh harus kerja kerasss.... 🙏
kayak buang humanis demo tawur anarkis rusak kayak bikin malu negara,0,"Klw sdah kaya gitu buang lah kata HUMANIS itu,,mau Demo apa mau tawuran,,anarkis,,merusak,,buat apa kaya gitu,,bikin malu Negara aj"
mahasiswa kadrun asu otak,0,Gitulah Mahasewa kadrunasu ngak berotak..
tindak langgar hukum musuh sejati ya orang orang periode lucu rakyat bilang musuh mati demokrasi negeri,0,"tindak tegas melanggar hukum , musuh sejatinya ya orang orang atas lah yg ingin 3 priode bapak ini lucu sekali , rakyat di bilang musuh , udah mati demokrasi negri ini"
mahasiswa bikin gaduh joko widodo tolak periode,1,Mahasiswa hanya bikin gaduh  wong sudah jelas pak jokowi menolak 3 pireode
cari suara masyarakat dengar keluh kesah masyarakat masyarakat keluh kesah umpet,1,Di saat mencari suara mereka mendatangi masyarakat untuk mendengarkan keluh kesah masyarakatnya tapi di saat masyarakatnya mendatangi mereka untuk menyampaikan keluh kesah ehhh mereka malah ngumpet!!!
tugas polisi tni ayom jaga demo halang musuh demo demo sadar tni polisi gaji pakai uaang rakyat uang joko widodo,0,"Tugas polisi  &amp; tni mengayomi menjaga pendemo  bukan  malah menjadi  pnghalang atau jadi musuh pendemo  pendemo. Sadar pak tni polisi ,lu di gajih pake uaang rakyat bukan uang jokowi..."
ricuh halang demonstrasi salah perintah polisi polisi netral mahasiswa ribut,0,Kalau tidak mau r!cu jangan dihalangi kalau demonstrasi yang salah siapa yang perintahkan Pak Polisi siapa Kalau Pak polisinya Netral sama mahasiswa pasti tidak ada keributan
hancur kantor dprd nya dewan wakil rakyat aspirasi rakyat pikir golong,0,"Hancurkan aja kantor DPRD nya buat aka kita punya Dewan perwakilan rakyat akan tetapi mereka tidak menyampaikan aspirasi rakyat, mereka hanya memikirkan diri sendiri dan golongannya"
gas air mata rudal benalu negara,0,Jgn cuma gas air mata rudal aja benalu negara 🇷🇺
indonesia perang saudara negara juang negara,1,Indonesia perang sesama sedri...negara lain memperjuangkan negara masing22..
makassar makassar kasar anarkis,1,"ini makassar ,, bukan makassar kalw gak kasar dan anarkis"
moga allah ampun anarkis sadar hati unjuk perang anak panah arti pikir anak panah luka mati sengsara allah balas buat,1,Semoga Alloh swt mengampuni mereka yang anarkis dan sadarlah dengan hati yang paling dalam demo mirip perang dengan anak panah ini apa artinya apakah kalian g berpikir bagaimana anak panah itu bisa melukai tapi tak mematikan tapi menyengsarakan ingat Alloh pun akan membalas perbuatan anda
malu malu berita negeri singapura dengar berita unjuk coba contoh negara selesai cari solusi kayak maju rakyat ya pikir positif gegabah langgar hukum fitnah luka orang salah,0,Malu maluin beritaya sampai luar negri .saya di singapura 10 tahun sering dengger berita demo seperti ini .cobalah contoh negara lain selesaikan masalah dengan baik2 cari solusi .bukan seperti ini .klau kyak gitu kapan maju .rakyat ya jga harus pda berfikir yg betul positif .jngan gegabah melangar hukum .apa lagi buat fitnah .jngan melukai orang yg belum tentu salah
uang orang tua berani unjuk parah parah,0,UANG MASIH MINTA ORANG TUA BERANI UNJUK RASA...PARAH PARAH
moga unjuk lanjut tuntut mahasiswa penuh,1,Semoga demo berlanjut hingga tuntutan mahasiswa terpenuhi
dalang unjuk ricuh buru polisi dalang biang isu periode polisi rusak hukum indonesia kuat jago raja rela rakyat tindas semena mena,0,"Dalang demo kericuhan diburu polisi , sedangkan dalang biang isu 3 peiode diapakan polisi ????? <br>Sudah rusakkah hukum di indonesia ini yang kuat jago meraja rela rakyat biasa ditindas semena mena"
siluhut rakus tanggung sembunyi sebar palsu,0,siluhut rakus hrs bertanggung jawab jgn sembunyikan yg telah menyebarkan hoax.
panjang ricuh mati,0,"yakin kalau berkepanjangan ricuhnya bakal makin menjadi, bakal ada yg mati"
rakyat tipu jabat wajar rakyat kesal,0,Karna rakyat selalu di tipu dengan pejabat wajar kalo rakyat menjadi kesal
hajar demonstran rakyat muak aksi memalukanyg krisis energi sentimeter negara mahasiswa bodohkalian ajar baca,0,Hajar terus para demonstran...sbg rakyat kami muak dg aksi2 MEMALUKAN...<br>Yg krisis energi bkn cm negara kita wahai mahasiswa bodoh...<br>Kalian belajar dimana ????<br>Apa yg kalian baca ???
mahasiswa,0,Mahasiswa rasa kadrun
gak malu pimpin gagal eyel periode,0,Gk punya xmalu jd pemimpin dh tau gagal ngeyel 3 priode
periode otak malu,0,"Yang mau 3 periode, memang nggak punya otak, nggak punya malu"
tertib dompleng mahasiswa sejati kriminal acau atas nama penting rakyat hancur stabilisas masyarakat ancam aman minyak goreng bensin periode tiga gema ricuh keras moga bersih ketat atur demo demokrasi produktif rakyat maju ri pesta kriminal,0,"Memang harus ditertibkan pendompleng Mahasiswa sejati, Kriminal Pengacau yg mengatas namakan kepentingan Rakyat kecil tapi Menghancurkan stabilitasi masyarakat, mengancam keamanan umum, pdhal baru masalah Migor,Bensin,no periode ke3 yg belum juga ada gemanya tersampaikan,tapi Selalu diricuhi Kekerasan, smoga segera terjadi pembersihan supaya lbh ketat aturan demo, mnjadi Demokrasi yg Produktif utk Rakyat&amp; Kemajuan RI, bukan Pesta para Kriminal"
gue erti komentar semangat unjuk bagus lempar batu ricuh banget unjuk kelompok turun perang,1,"gw ga ngerti mau komen apa, Semangat demo bagus tapi kalau sampe lempar batu, ricuh, arghh apa banget. <br>apa lagi tuh setiap ada demo pasti ada suatu kelompok yg turun cuma buat war."
jadi taruh marwah negara bangsa hai kuasa mesti peka derita rakyatbravo mahasiswa ajar,1,"Kalau sudah seperti kejadiannya, yang dipertaruhkan adalah marwah negara dan bangsa, hai penguasa semestinya kalian peka dengan derita RAKYAT🤮🤮🤮BRAVO MAHASISWA DAN PELAJAR💪💪💪"
anarkis tangkap polisiklu manusia cinta damai anarkis manusia,0,Klu anarkis tankap aj pak polisi<br>.klu manusia pasti cinta damai..klu anarkis dia brrarti bukn mnusia..
menteri menteri nya jilat,0,Menteri Mentri nya penjilat semua
ujung polisi uud uud percaya lapor hilang motor sangka gue tongkol maling polisi,0,"Ujung2nya polisi UUD lah klo gk ada UUD gk prcya 100%,,,,laporan hilang motor di sangka gw setongkol sm maling,,apa itu jwbnya seorang polisi,,,🤮🤮"
rusuh tangkap pikir laku kerja tangkap,0,"Perusuh yg tertangkap ngga mikir klu suat saat kelakuan baik akan diperlukan utk kerja, sedangkan saat di tangkap"
ayo demo biar nasi bungkus mahasiswa beloon,0,"ayo demo,biar dpt nasi bungkus,mahasewa g jls,oon"
bukti ucap nya sukarno juang mudah usir jajah juang mu sulit lawan bangsa mu ucap putra sang fajar karno,0,TER BUKTI UCAPAN NYAA BUNG SUKARNO <br>PERJUANGAN KUU LEBIH MUDAH <br>KARNA MENGUSIR PENJAJAH <br>TAPI PERJUANGAN MUU AKAN LEBIH SULIT KARNA MELAWAN BANGSA MUU SENDIRI  .. <br>UCAPAN PUTRA SANG FAJAR BUNG KARNO 💕
tindak rusuh sesuai atur hukum,0,Tindak tegas perusuh 2  sesuai aturan hukum
mantap fadil tegak hukum laku,1,"Mantapp pak Fadil , tegakan hukum yg berlaku🤞🤞🤞"
stm turun nih,0,STM kagak turun nih wkwkwk
joko widodo nya mundur presiden biar rakyat aman ricuh terimakasih,0,"sebenarnya tau diri aja lah pak jokowi nya lebih baik mundur aja gitu dari kepresidenan, biar rakyat aman dan tidak ada kericuhan lagi terimakasih.😊"
joko widodo tolak periode ribut ricuh dalang rusuh,1,"Kan sudah ditegaskan kalau Jokowi menolak 3 periode,apa yang diributkan lagi? Lha sampai ricuh pasti ada dalangnya untuk buat kerusuhan"
tembak hitung hitung kurang sampah negara,0,"tembak aja pak, itung2 ngurangi sampah2 di negara ini"
biar jatuh korban belah polisi mahasiswa alangkah nya ada periode bayang tuntut mahasiswa ter penuh korban masyarakat indonesia puruk mahal nya harga pertamax minyak goreng tingkat emosi nya zaman serba sulit,0,"biar ga berjatuhan korban dari ke dua belah pihak (polri/mahasiswa) alangkah baik nya di tidak adakan 3 priode...ga kebayang klo tuntutan mahasiswa tidak ter penuhi makin banyak lgi korban....masarakat indonesia sekarang ini lgi terpuruk dengan mahal ny harga pertamax minyak goreng....tingkat emosi nya tinggi...dengan keada,an di jaman serba sulit seperti ini...."
lihat adu tega hati nurani mu,0,Lihatlah mereka saling beradu...kok tega... dimana hati nurani mu.. 😭
stm,0,Stm mana
perintah ri peras rakyat indonesia bbm lambung kerja rakyat kuli bangun gaji pada makan hari gaji ribu jahat negeri,0,"Pemerintahan Ri memeras rakyat,knp hanya diindonesia BBM terlalu mlmbung naik, sedangkan pekerjaan utk rakyat ini,gk ada,klopun ada bagi kuli bangunan gaji gk memadai,hanya dibuat untk makan shari aja (gaji150 rebuh)perhari, itulah kejamnya negriku"
lekas selesai main anak kejar jara,0,Lekas diselesaikan..kok malah dseperti permainan anak kecil...kejar kejaraan.😄😄😄
lempar batu bikin rusa teriak ujung bikin korban bobrok polri,0,Kalo GK lempar 2 batu bikin perusakn trus triak 2 ujungnya pasti bikin korban..bobrok polri harus tegas
ricuh mahasiswa demodr ricuh bikin rusa mkan korban negara bikin malu bangsa polri pandang bulu tangkap kandang,0,Pasti ricuh klo mhaswa demo<br>.dr dlu jga sellu ricuh sellu bikin orusakn mkan korban di negara ini..bikin malu bngsa .polri harus tegas jngn pandang bulu tankapi. Kndangin
kemarin berita pilih periode unjuk menit periode masyarakat,0,Kmren d berita bnyak yg milih 3 priode ko d demo c yg mnt 3 priode masarakat yg mn pak🤣🤣
mantap hidup mahasiswa,0,Mantap hidup mahasiswa..
dpr perintah bual,0,DPR PEMERUNTAH JANGAN KADI PEMBUAL TERUS
mahasiswa suara suara rakyat,1,Mahasiswa menyuarakan suara Rakyat.
juang,1,Lanjutkan para pejuang
polri tni moga lindung allah,0,Polri tni smoga dlm lindungn aallaah
hasil ulah dpr nikmat aja unjuk ya unjuk dpr,0,Hasil ulah DPR...nikmati aja...mau demo ya demo DPR...
amplop ya demo,0,Dapat amplopan brap tu ya buat demo....
demo anarkis takut polisi lawan,0,Klo pendemo sudah anarkis jgnlah takut polisi untuk melawannya
berita mahasiswa mati biar seru,0,Saya ngg berita mahasiswa ada yg mati gitu biar seru
ricuh tindak adil kebijakkn periode tindak hukum rakyat kambing hitam,0,Kericuhan yg perlu ditindak adl kebijakkn yg minta 3 periode ...tindak dn hukum tegas....jangan rakyat yg di kambing hitamkan....
periode cetus periode hukum mati,0,Ini karena 3 peeiode. Pencetus 3 periode pantas hukum mati.
demo tuntut tolak periode tambah jabat untung joko widodo turun jalan joko widodo tolak andai joko widodo turun demo bingung mahasiswa mahasiswa joko widodo jokowi tuju periode,0,Demo nuntut tolak 3periode/masa tambahan jabatan.untung aja jokowi gk ikut turun dijln.krna jokowi jg menolak itu.andai jokowi ikut turun dlm demo.kan jd bingung mahasiswa.kata mahasiswa lah bpk jokowi knpa ikut ditengah tengah kita pak?jokowi jawab lah saya kan jg gk setuju 3periode😆😅
mahasiswa jaya dukung sepenuh nya mahasiswa bravo mahasiswa,1,Mahasiswa terus jaya....kami dukung sepenuh nya terhadap mahasiswa....Bravoo MAHASISWA
demo afiliasi brutal anarkis,0,"Pendemo telah terafiliasi dengan para Kadrun,sehingga brutal dan anarkis."
rusuh unjuk indonesia ya ricuh demokrasi nya unjuk terasi alias busuk ajar unjuk susup nya,0,"Memang itu yg diinginkan &quot;perusuh&quot;, hampir semua demo di Indonesia ya ricuh. Ingin demokrasi tp jd nya demo terasi aluas busuk, tdk jd pelajaran, setiap demo yg ada penyusup nya..."
ricuh ulah oligarki,1,yg buat ricuh  pasti ulah oligarki
demo bikin macet,0,Demo bikin macet
goblok mas anarkisme puasa sah akhlak,0,Gobloknya mas.. Anarkisme..puasanya gaksah  kurak aklak
bilang negara teman tetap orang gila,0,"Yg blng negara ini baik baik aja, gk usah ditemenin fix dia orang gila."
