text,sentiment,original_text
kerja kerja aj gak cape suruh oknum penting pintar kawan telusur bbm demo gak alas,0,"Wkwkwkw , udah lah ,kerjain kerjaan masing2 aj, gk capek apa!!<br> Mau aj lu di suruh sama oknum yg berkepentingan , pintar lah kawan, telusuri dlu knpa bbm naik, gua yakin yg demo ini 99% gk tau alsannya."
demo turun,0,"Sudah naik baru demo,apa mungkin bisa Turun lagi"
demo demo sadar sbagai masyarakat ya ikut atur demo ujung ujung rusak rugi ya,1,"Demo demo percuma seharusnya kita itu sadar,kita sbagai masyarakat yg baik ya harus mengikuti peraturan yg ada.demo ujung2nya pengrusakan.yg rugi ya kita jg . DMG"
guna negara atur stabilitas ekonomi masyarakat kepala negara guna,0,"G guna ada negara kalau gak bisa ngatur stabilitas ekonomi masyarakat, . Kepala negara gak guna"
demo tertib untung bbm ribu negara langka subsidi negara syukur,1,Berdemolah yg tertip masih untung bbm 10 rb negara lain lebih tinggi langka pula di sini masih di subsidi negara bersukurlah.
coba mahasiswa demo koruptor mafia suka timbun bbm minyak goreng gesek paksa orang cari rezeki terima demo korban orang,0,Coba para mahasiswa demo para koroptor.para mafia yg suka nimbun bbm.minyak goreng...yg swiping jgn maksa org yg lagi cari rezeki dia nrima apa adanya...demo&quot; sediri jgn ngorbankan org lain
hidup mahasiswa,1,Hidup mahasiswa
aku mahasiswa islam malu ajar agama,0,"Mengaku mahasiswa Islam,apa tidak malu.belajar lagi soal agama"
maaf pdi demo ya rakyat demo bbm,1,Maaf mau tanya.. pdi ikut demo gak ya.. soalnya dulu mereka ada di depan rakyat kecil kalo ada demo kenaikan bbm..
mahasiswa sambung lidah rakyat hancur sarana rakyat,1,MAHASISWA ITU PENYAMBUNG LIDAH RAKYAT BUKAN PENGHANCUR SARANA RAKYAT. <br><br>Itu harus diingat!!!
henti uang pensiun anggota dewan beban negara kerja cuman fasilitas pensiun gaji enak kerja penting rakyat sih penting partai golong,0,"Stop uang pensiun buat anggota dewan, itu yg jd beban negara, kerja cm 5th dpt fasilitas lebih pensiun tetap di gaji enak bener, kl kerjanya bener2 untuk kepentingan rakyat sih ndak pa2, la kalau untk kepantingan partai n golongannya itu yg masalah."
tolong demo dpranda roboh papajangan fasilitas,1,Plislah kalau demo cukup di dpr<br>Anda mau robohkan juga gak papa<br>Jangan fasilitas umum
kangen pdip demo,1,Kangen PDIP waktu demo tahun 2013 😃
mohon aparat lindung masyarakat bela nasib rakyat moga bbm turun l,1,Mohon para aparat lindungi masyarakat demi membela nasip rakyat bayak...moga bbm turun sampai 1500/ L
mahasiswa gak kemarin suara suara keras jaga etika,1,Ini baru mahasiswa gk kek kemarin.tetap suarakan suara tapi jgn ada kekerasan tetap jaga etika
tuju angkut mogok kasihan siswa transportasi moga kepala sekolah solusi,0,"Kurang setuju kalo angkutan umum di mogokkan kasian buat para siswa yang tidak punya transportasi, semoga para kepala sekolah memberi solusi yg baik"
ngga papa bbm upah minimum regional provensi,1,Ngga papa bbm naik yg penting UMR di setiap provensi juga naik.
gak ricuh gak marah gak brutal gmnarakyat omong gak dengar,0,ga ricuh gimna. ga marah gimna. ga brutal gmna.<br>rakyat  ngomong ga di dengarkan
musuh bilang repot hancur indonesia tonton youtube,0,Musuh bilang &quot;gk perlu repot2 ngancurin indonesia...cukup nonton yuotube aja
mogok massal,0,Mogok massal
hancur indonesia,0,Hancur  indonesia
kaum sumbu pendek tunggang tunggang kelompok radikal radikul bbm,0,"Kaum sumbu pendek pasti akan mengatakan, pasti ini ada yang menunggangi, yang menunggangi pasti kelompok radikal radikul yang tidak ingin BBM naik.."
jokowi profesional,0,jokowi kurang propesional
mahasiswa demo penting rakyat indonesia rakyat indonesia turun demo cegah bbm kasihan rakyat,1,Jangan cuma mahasiswa yang demo ini untuk kepentingan seluruh rakyat Indonesia seluruh rakyat Indonesia harus turun demo mencegah bbm naik kasihan rakyat kecil
bikin sirkuit bikin jalan tol bikin bikin maju indonesiapadahal duit pakai duit rakyatsekarang utang manayg bayar rakyat harga bensin harga sembako pajak besok nih mantap presiden,0,Bikin sirkuit bikin jalanan tol <br>Bikin ini bikin itu seakan akan di yang paling memajukan Indonesia<br>Padahal duitnya pake duit rakyat<br>Sekarang utang di mana mana<br>Yg bayar rakyat juga <br>Harga bensin di naikin harga sembako di naikin Pajak naik ntar atau besok apa lagi  nih yg di naikin 🤣🤣🤣🤣🤣🤣<br>emang MANTAP DAH PRESIDEN KITA. 🤣🤣🤣🤣🤣🤣
bbm matahari panas cepat penuh,1,"Gpp di naikin bbm,matahari sekarang makin panas,cepat full."
pimpin tanggung jawabannyambok ya pikir rakyat tanggung beban,0,Setiap pemimpin akan dimintai pertanggung Jawabannya...!!!<br>Mbok yo mikir dikit napa pak pak kok semua harus rakyat yg menanggung beban
miris nya aparat perang rakyat gara gara pimpin zalim,0,"Miris ngelihat nya, aparat jadi perang dengan rakyat sendiri, gara gara pemimpin yng zholim,"
reformasi birokrasi rusak pimpin,0,"Reformasi birokrasi rusak, karna pemimpin nya sndiri."
huh anak anak sambo perang,1,Huh anak anak sambo tuh harus di perangi
gaji hukum omnibus bbm mulu kasihan jawa harga bbm kayak kota,0,gaji omnibuslaw g naik² ehh bbm naik mulu.. kasian yg di jawa harga bbm nya sama kyk dikota
mantap mahasiswa,1,Mantap mahasiswa
moga bijak bbm langsung,1,"Semoga aja kebijak ini tidak di haruskn dan kenaikan bbm tidak naik langsung tinggi,"
presiden temu kangen demo dengar aspirasi rakyat bukti seragam cokelat maju,0,"Presiden nya kemana? Masa gak nemuin, katanya kangen demo, denger aspirasi rakyat buktiin donk, jangan seragam coklat yg maju"
harga ribu ribu udah rusuh massal ya,0,"Harga baru naik jd 10rb, kl ampe 20-30rb ud kerusuhan massal x ya?"
polisi lindung kuasa tuju mahasiswa elemen masyarakat aspirasi ribu gak das rakyat tani nelayan sopir angkot masyarakat kelas,1,"Polisi jangan jadi pelindung penguasa dong. Tujuan mahasiswa dan elemen masyarakat lainnya hanya menyampaikan aspirasi. Kenaikan 3000 hingga 5000 mungkin ga berarti bagi kalian-kalian yang berdasi. Tapi bagi rakyat kecil, petani, nelayan, supir angkot, dan masyarakat kelas bawah lainnya kenaikan 3000-5000 sangat berarti bagi kami."
tuju perintah gak profesional rakyat,1,Stuju pemerintah sudah gk pro rakayat harus nexting
nama mahasiswa demo ajar intelek santun urak preman barusan sore temu rombong mahasiswa habis demo ratus orang terobos lampu merah teriak teriak urak ketawa ketawa kendara pakai helm,1,Yg namanya mahasiswa kalau demo harus terpelajar intelek dan santun dong jangan urakan kayak preman . Barusan sore td saya bertemu dengan rombongan mahasiswa yg habis demo ratusan lebih ormg . Seenaknya menerobos lampu merah teriak teriak gak jelas urakan sambil ketawa ketawa dan blayer blayer kendaraanya dan tidak pakai helm .
puas pimpin pandang,0,puaskah wahai para pemimpin melihat pemandangan ini?
ya presiden pilih ya untung golput,0,Siapa ya presidenya..yg milih siapa ya.. untung gw golput
puan puan,1,puan mana puan
demonstran tonton demonstrasi gagal paham bahan dunia harga bbm ikut cermat situasi negara negara produsen minyak,1,"Para demonstran mempertontonkan demonstrasi  sia sia karena gagal paham. Diseluruh belahan dunia harga BBM naik, pertanyaannya kenapa naik ? makanya mengikuti dengan cermat bagaimana  situasi sebenarnya dari  negara negara  produsen  minyak."
segi bobrok moga mahasiswa semangat brjuang,1,Dari segi mnapun mnapun mmang sdah bobrok.. Smga para mahasiswa ttap smangat brjuang
semangat mahasiswa,1,Semangat mahasiswa
demo demo nyata beli bbm,1,"Dema demo nyatanya juga pada kebeli BBM ,"
banding banding tari nyanyi jokowi moga pertalite ribu liter jaya pdi juang,1,"Ojo di banding bandingke,, tetaplah menari dan bernyanyi hanya ada pak jokowi,, semoga bulan depan naik lagi pertalite 50ribu/liter,, jaya!!jayalah pdi perjuangan!!"
mahasiswa good,1,Mahasiswa good
demo anarkis rugi demo biar bbm turun,1,"Demo boleh, anarkis jangan, kalian sendiri nanti yg rugi. Tp emang harus demo biar BBM turun."
mahasiswa satu rakyat jabat hati nurani,1,Mahasiswa bersatu dg rakyat .dan PEJABAT  YD MASIH PUNYA HATI NURANI
ayo rakyat turun tangan kasihan mahasiswa jalan,1,"ayoooo rakyat turunnn tangan dong , kasihan mahasiswa berjalan sendiri"
mahasiswa marah uang jajan putar gak motor,0,Mahasiswa marah karena uang jajan mereka jadi tdk cukup lagi utk muter2 gk jelas naik motor
transportasi krl komuter provinsi kota jalur kereta krl komuter jawa bal kereta sumatra sulawesi bbm demo jalur transportasi jalan,1,"Saya yakin jika transportasi umum seperti KRL commuter antar provinsi kota diperbanyak jalurnya dan kereta krl commuter Jawa Bali dan kereta Sumatra, Sulawesi ada BBM mau naik pun gak pada demo karena jalur transportasi umum kebanyakan di jalan"
pilih bbm gaji gaji bahan pokok,0,Pilih BBM naik gaji naik apa gaji ngga naik bahan pokok naik smua...
perintah gubris demo,1,lanjutkan trs pemerintah . jgn gubris para pendemo
generasi negara hancur ya allah hidayah agama noda ulah orang orang usil usak rusuh benalu engkau biar dosa hidup diduniamubrp dunia tahan manusia takut mati tebus dosa,1,"Klo generasi terus seperti ini, negara ini akan hancur. <br>Ya allah berikan mereka hidayahmu. Agar agamamu tidak ternoda dgn ulah org2 usil, perusak, perusuh, benalu. Sampai kapan engkau biarkan pendosa hidup diduniamu.<br>Brp lama lagi dunia ini akan bertahan. Apakah manusia sdh tidak takut lagi akan kematian yg akan menebus dosa2 mereka."
mahasiswa sampah,0,MAHASEWA SAMPAH
anies capai tata kota jakarta pemuda kuasa bikin rusak gara gara perintah fasilitas kota jakarta rusak,0,"Pak Anies capai menata kota jakarta, para pemuda dan penguasa sekarang yg slalu bikin rusak, ini gara gara pemerintah tapi Fasilitas kota jakarta di rusak in terus"
majelis musyawarat rakyat dpr menteri jabat perintah gaji sangon potong bantu ringan beban anggota majelis musyawarat rakyat tonton bokep gendak,0,Seharusnya MPR dan DPR serta Mentri dan pejabat pemerintah gajinya atau pesangonnya di potong ntk membantu meringankan beban ini. Anggota MPR jangan taunya nonton Bokep dan punya Gendak
raya hri ulang ri jabat negara kado rakyat kado berisik harga bbm,0,"Setelah merayakan hri ultah RI,,, pejabat negara memberikan kado untuk rakyat,, kado yg berisikan kenaikan harga bbm"
good jooob semangat indonesia makmur masyarakat,1,Good jooob teruskan semangat Indonesia demi ke makmuran masyarakat
kasihan supir angkot kacau bbm,0,Kasian supir2 angkot jadi kacau menaikan BBM nya terlalu besar
demo turun harga bbm mahasiswa inisiatif tuntut buat olah minyak mentah indonesia minyak mentah kirim kayak singapura,0,Daripada demo menurunkan harga BBM kenapa mahasiswa gak ada yang berinisiatif menuntut pembuatan pengolahan minyak mentah diindonesia yang kita tau minyak mentah bnyak dikirim keluar kyk Singapura
terima kasih kaka kakak moga allah lindung amanah rakyat kecilmutolong lihat warga pelosok desa hasil serabutan,1,"Trima kasih Kaka kakaku semoga Allah melindungi amanah rakyat kecilmu,<br>Tolong liat warga pelosok desa yang berpenghasilan kecil atau serabutan,"
hai maha siswa syukur negara indonesia bbm harga ribu syukur bbm ribu parah banget,1,"Hei maha siswa seharusnya kalian semua bersyukur karena negara Indonesia masih ada BBM harga 10 ribu,kalian tidak mensyukuri BBM 10 ribu..kalian parah bangat"
mantap sahabat,1,MantaPmii sahabat!
nasib negara mahasiswa,0,Bagaimana nasib negara ini jika mahasiswanya seperti ini
rezim jokowi rezim bikin rusuh mahasiswa rezim boneka,0,Rezim jokowi Rezim terbanyak bikin rusuh mahasiswa... Rezim boneka
mahasiswa pendek akal,0,Mahasiswa peak....
orang bego,0,Orang&quot; bego. 😆
otak kasih ekonomi dunia ambruk suruh tanimaha sewa jerih payah,0,"Tidak punya otak .Sdah di kasih tahu ekonomi seluruh dunia ambruk.suruh tani,maha sewa supaya terasa jerih payahnya."
tolong demo tolong demo kantor stasiun tv nasional bungkam liput negeri negara demokrasi,1,"Tolong pihak pendemo ,tolong sebagian demo di kantor stasiun tv nasional ....supaya jangan bungkam dan tidak meliput ,negeri ini negara demokrasi"
kompak mahasiswa masyarakat injak pemerintahquotmana taring pdip tangis pdip perintah sbygk malu,1,"&quot;KOMPAK SELALU MAHASISWA DAN MASYARAKAT,JNGAN SAMPAI TRS DI INJAK PEMERINTAH&quot;<br><br>MANA TARING PDIP DAN TANGISAN PDIP SAAT MASA PEMERINTAHAN PAK SBY?????<br>GK MALU KALIAN???"
pribadi emosi habis bangkit gejolak,0,"Saya pribadi saja emosi, habis baru mau bangkit..... Sudah ada gejolak lagi."
salah milu coblos ngaruh pimpin negeri,0,Lu pade salah sendiri mau mau an ikut pemilu nyoblos.kagak ngaruh semua yg mimpin di negri ini.
babi buta mahal sulit susah mudah mudah rakyat jelata sabar,0,"Tambah membabi buta, apa2 mahal,  sudah susah tambah susah... Mudah2an rakyat jelata diberi kesabaran"
moga allah kirim azab jabat negeri nafsu harga bbm serta keluarga mampus,0,Semoga Allah kirimkan Azab pada pejabat negeri ini yg nafsu menaikan  harga BBM beserta keluarganya mampoes
mohon maaf ya kuli bangun bayar hari ribu keluarga anak bbm percaya baik,1,"Mohon maaf ya,,, saya cuma kuli bangunan yang bayaran harian cuma 80 ribu,,, saya sudah berkeluarga dan sudah punya anak 1 ,, tapi saya gak banyak masalah BBM naik karna saya percaya itu yang terbaik,,,"
rakyat mahasiswa kalah,0,Dan akhirnya rakyat dan mahasiswa slalu kalah.....
jabat enak tanggung negara bbm,0,Mau naik berapa aja pejabat mah enak di tanggung negara BBM-nya .
keras lawan perintah,1,Harus ada kekerasan untuk melawan pemerintah
hancur negeri nkri maju mahasiswa rakyat suka nkri miskin maju hancur negeri hancur admin biar gak hoax,0,"Hancurkan negri sendiri, jangan sampai nkri maju, mahsiswa dan rakyat lebih suka nkri miskin, maju terus hancurkan negrimu sendiri, sekalian hancurkan mimin nya biar nggak kebanyakan hoax...😭😭😭"
demo cari rezeki keluarga demo untung,1,Demo2lah bagiku tidak penting yang penting mencari rejeki untuk keluarga .<br>Demo kalian tidak menguntungkan kami .
hancur negara beli motor mobil bagus gaya aja beli bensin gak kuat motor mobil jual beli bensin,0,Hancurkan saja negaramu.....beli motor mobil aja bagus2 ngaya doang beli bensin ga kuat...motor mobilmu di jual buat beli bensin
hidup mahasiswa,1,Hidup mahasiswa
banget demo zaman sby banget demo,0,"Sedikit banget yang ikut demo,dulu kala zaman sby naik 1500 banyak banget ini naik 2600 cuma sedikit yang ikut demo"
rindu air mata puan air mata nya,0,Rinduuu air mata Puan cs....udh brpa x naik g juga kluar air mata nya...😂😂😂😂
lupa kawal sambo tau ketuk palu,1,"Jangan lupa kawalll trusssss, kasus sambooo,,,,, <br>Tau2 nanti ketuk palu"
demo anarkis terima blt senyum bahagia,1,Demo anarkis tp yg menerima blt senyum bahagia
jokowi sengaja harga bbm kalang masyarakat mahasiswa turun demo lapang tuju sambo lupa masyarakat mahasiswa fokus bbm lambat laun sambo hilang sukses jokowii,0,"JOKOWI SENGAJA NAIKAN HARGA BBM,AGAR SMUA KALANGAN MASYARAKAT DAN MAHSISWA TURUN DEMO DILPNGAN,,TUJUANY AGAR KASUS SAMBO DILUPAKAN,.DAN MASYARAKAT DAN MAHASISWA TERFOKUS DI KENAIKN BBM INI..DENGAN BGTU AKAN LAMBAT LAUN KASUS SAMBO AKAN HILANG BGTU SAJA..SUKSES JOKOWII"
mahasiwa versus generasi sambooo,1,MAHASIWA VS generasi SAMBOOO
salam jiwa mahasiswa,1,Salam satu jiwa buat mahasiswa
kapok salam periode,1,Kapan kapok mu ! salam 3 periode
ya demo rusak gmana orang simpati laku monyet liar,0,KENAPA YA KALO DEMO ITU MERUSAK??? <br>GMANA ORG MAU SIMPATI SAMA KELAKUAN KAYAK MONYET2 LIAR GITU?!!!
ya ya tanggap perintah,1,Sprti nya.....ya sprti nya kira&quot;apa ya tanggapan pmrintah
mending pajak bbm,1,Mending pajak aja di naikan dari pada naikkan BBM💆💆
mahasiswa mantap juang mantap rakyat indonesia bangkit,1,Mahasiswa mantap pejuangan nya mantap rakyat indonesia bangkit
bbm gaji hasut,1,kalau BBm naik gaji buzer pasti naik juga 😁🤒😁🤒
kesenayan gbk biar sepi pulang cepat,1,sampe kesenayan gbk donk biar gua sepi bisa pulang cepet
serbu polisi tabrak sambooo ketar ketar lihat,1,Serbuuuuuuuuu 🤣 polisi dabrak aja ... Sambooo ketar ketir lihat inj
sarjana bayar rusuh,0,Sarjana sekarang mau dibayar untuk rusuh.
berita sambo redup kawal lena,1,Berita Sambo sudah mulai redup. Tetap kawal juga jangan sampe terlena.
subsidi nikma kelompok tengah milik kendara roda hari minum bbm ribu motor roda isi ribu minggu gak bagi masyarakat miskin desa cabut subsidi negara sehat,0,"70% subsidi dinikmati oleh kelompok menengah keatas yang memiliki kendaraan roda 4. Sehari minum BBM bisa lebih 300ribu. <br>Kita yang naik motor roda 2,  isi 30ribu untuk seminggu malah ga kebagian seberapa . Apalagi masyarakat miskin di pedesaan. <br>Cabut saja subsidi spy negara sehat."
ramai pergi ban putus polri bunuh youhsua bagus,1,klo mcm ne ramai yg pergi membantah keputusan polri ke atas pembunuhan youhsua kn bagus...
ricuh ya gagal,1,Kalau tjdak ricuh ya gagal
demo ya gak mempan kecuali demo ya sabang merauke kumpul gedung dpr demo tanggung kawan gak hasil lawan jokowi,0,Demo y percuma.... Ga bakal mempan. Kecuali demo y dr Sabang sampai Merauke kumpul d gedung DPR.... Demo nya nanggung kawan ga ad hasil x an lawan Jokowi
serba salah si demo bilang mahasiswa bayar fitnah aneh gilir demo mahasiswa bilang sumpel mulut pakai uang teh masyarakat bela sih,0,"serba salah si di demo dibilang mahasiswanya bayaran atau difitnah aneh2, giliran gak ada yang demo mahasiswa dibilang disumpel mulutnya pake uang. jadi ini teh masyarakat bela yang mana si?"
doang bikin ricuh rugi tagih uang si sambo bayar utang negaradan perintah cekik warga bayar utang negara,0,Padahal klw cuma gtu doank bikin ricuh dan ngerugiin diri sendiri <br>Lebih baik tagih uang si Sambo buat bayar hutang negara<br>Dan buat pemerintah dll jgn terllu mencekik warga tuk bayar hutang negara
perintah suka cari ribut rakyat,0,pemerintah benar2 suka nya cari ribut sama rakyat
rakyat satu kalah hidup rakyat,1,Rakyat bersatu tak bisa dikalahkan.... HIDUP RAKYAT!!!
bbm harga butuh pokok pangan nama makmur sejahtera sulit rakyat bbm subsidi bantu ladang korupsi bantu gak gak sasar,0,Bbm naik harga kebutuhan pokok pangan juga udah mulai naik.. ini bukan yang di namakan makmur sejahtera tapi mempersulit rakyat... Bbm naik akan ada subsidi atau bantuan atau apalah itulah itu cma ladang korupsi.. bantuan nggak jelas nggak tepat sasaran...
